date,ticker,adj_close
2022-03-07,XES,70.684867858886719
2022-03-07,XLE,32.431068420410156
2022-03-07,XOP,112.09942626953125
2022-03-08,BNO,35.700000762939453
2022-03-08,OIH,273.72329711914062
2022-03-08,USO,85.430000305175781
2022-03-08,XES,72.795135498046875
2022-03-08,XLE,32.94085693359375
2022-03-08,XOP,113.18715667724609
2022-03-09,BNO,31.219999313354492
2022-03-09,OIH,262.22653198242188
2022-03-09,USO,75.470001220703125
2022-03-09,XES,69.943389892578125
2022-03-09,XLE,31.93402099609375
2022-03-09,XOP,112.17967224121094
2022-03-10,BNO,30.420000076293945
2022-03-10,OIH,274.14633178710938
2022-03-10,USO,74.05999755859375
2022-03-10,XES,72.966232299804688
2022-03-10,XLE,32.911109924316406
2022-03-10,XOP,114.41755676269531
2022-03-11,BNO,31.129999160766602
2022-03-11,OIH,270.075927734375
2022-03-11,USO,76.400001525878906
2022-03-11,XES,71.892074584960938
2022-03-11,XLE,32.647724151611328
2022-03-11,XOP,112.62546539306641
2022-03-14,BNO,29.309999465942383
2022-03-14,OIH,257.72369384765625
2022-03-14,USO,72.839996337890625
2022-03-14,XES,68.00421142578125
2022-03-14,XLE,31.670631408691406
2022-03-14,XOP,107.85546875
2022-03-15,BNO,27.319999694824219
2022-03-15,OIH,246.73451232910156
2022-03-15,USO,68.629997253417969
2022-03-15,XES,65.513702392578125
2022-03-15,XLE,30.510860443115234
2022-03-15,XOP,105.98312377929688
2022-03-16,BNO,27.040000915527344
2022-03-16,OIH,241.87443542480469
2022-03-16,USO,68.279998779296875
2022-03-16,XES,64.781784057617188
2022-03-16,XLE,30.37066650390625
2022-03-16,XOP,106.22384643554688
2022-03-17,BNO,29.469999313354492
2022-03-17,OIH,253.33363342285156
2022-03-17,USO,73.680000305175781
2022-03-17,XES,67.994712829589844
2022-03-17,XLE,31.415729522705078
2022-03-17,XOP,111.787353515625
2022-03-18,BNO,29.770000457763672
2022-03-18,OIH,253.23023986816406
2022-03-18,USO,74.639999389648438
2022-03-18,XES,67.452888488769531
2022-03-18,XLE,31.385990142822266
2022-03-18,XOP,111.61797332763672
2022-03-21,BNO,32.180000305175781
2022-03-21,OIH,262.01028442382812
2022-03-21,USO,79.540000915527344
2022-03-21,XES,69.723075866699219
2022-03-21,XLE,32.651214599609375
2022-03-21,XOP,115.39588928222656
2022-03-22,BNO,31.829999923706055
2022-03-22,OIH,260.76943969726562
2022-03-22,USO,78.55999755859375
2022-03-22,XES,69.294937133789062
2022-03-22,XLE,32.411037445068359
2022-03-22,XOP,114.72460174560547
2022-03-23,BNO,33.479999542236328
2022-03-23,OIH,265.17825317382812
2022-03-23,USO,81.949996948242188
2022-03-23,XES,70.313003540039062
2022-03-23,XLE,32.968593597412109
2022-03-23,XOP,117.11432647705078
2022-03-24,BNO,32.619998931884766
2022-03-24,OIH,266.32510375976562
2022-03-24,USO,79.75
2022-03-24,XES,70.788726806640625
2022-03-24,XLE,33.050083160400391
2022-03-24,XOP,118.42106628417969
2022-03-25,BNO,33.150001525878906
2022-03-25,OIH,275.92300415039062
2022-03-25,USO,80.739997863769531
2022-03-25,XES,73.766792297363281
2022-03-25,XLE,33.77490234375
2022-03-25,XOP,124.05081176757812
2022-03-28,BNO,30.389999389648438
2022-03-28,OIH,264.23822021484375
2022-03-28,USO,74.529998779296875
2022-03-28,XES,70.531837463378906
2022-03-28,XLE,32.938575744628906
2022-03-28,XOP,120.94505310058594
2022-03-29,BNO,30.940000534057617
2022-03-29,OIH,267.71640014648438
2022-03-29,USO,76.150001525878906
2022-03-29,XES,71.549888610839844
2022-03-29,XLE,32.852794647216797
2022-03-29,XOP,121.08826446533203
2022-03-30,BNO,31.540000915527344
2022-03-30,OIH,268.63763427734375
2022-03-30,USO,77.910003662109375
2022-03-30,XES,71.759193420410156
2022-03-30,XLE,33.2344970703125
2022-03-30,XOP,122.1712646484375
2022-03-31,BNO,29.930000305175781
2022-03-31,OIH,265.61065673828125
2022-03-31,USO,74.120002746582031
2022-03-31,XES,71.39764404296875
2022-03-31,XLE,32.784172058105469
2022-03-31,XOP,120.42594909667969
2022-04-01,BNO,29.790000915527344
2022-04-01,OIH,271.30734252929688
2022-04-01,USO,74.169998168945312
2022-04-01,XES,73.44329833984375
2022-04-01,XLE,33.050083160400391
2022-04-01,XOP,123.94338989257812
2022-04-04,BNO,30.709999084472656
2022-04-04,OIH,271.57998657226562
2022-04-04,USO,76.860000610351562
2022-04-04,XES,73.614555358886719
2022-04-04,XLE,33.092964172363281
2022-04-04,XOP,124.29241943359375
2022-04-05,BNO,29.889999389648438
2022-04-05,OIH,262.8563232421875
2022-04-05,USO,74.800003051757812
2022-04-05,XES,70.978996276855469
2022-04-05,XLE,32.574020385742188
2022-04-05,XOP,121.43730926513672
2022-04-06,BNO,29.049999237060547
2022-04-06,OIH,262.09490966796875
2022-04-06,USO,73.050003051757812
2022-04-06,XES,70.674537658691406
2022-04-06,XLE,32.767013549804688
2022-04-06,XOP,121.31200408935547
2022-04-07,BNO,28.850000381469727
2022-04-07,OIH,263.89041137695312
2022-04-07,USO,73.110000610351562
2022-04-07,XES,70.864837646484375
2022-04-07,XLE,33.195903778076172
2022-04-07,XOP,122.42184448242188
2022-04-08,BNO,29.209999084472656
2022-04-08,OIH,274.63516235351562
2022-04-08,USO,74.110000610351562
2022-04-08,XES,73.576507568359375
2022-04-08,XLE,34.109432220458984
2022-04-08,XOP,125.20536804199219
2022-04-11,BNO,28.219999313354492
2022-04-11,OIH,267.03955078125
2022-04-11,USO,72.300003051757812
2022-04-11,XES,71.273979187011719
2022-04-11,XLE,33.084384918212891
2022-04-11,XOP,122.6456298828125
2022-04-12,BNO,29.819999694824219
2022-04-12,OIH,273.4224853515625
2022-04-12,USO,75.980003356933594
2022-04-12,XES,73.509902954101562
2022-04-12,XLE,33.633369445800781
2022-04-12,XOP,124.34615325927734
2022-04-13,BNO,31.010000228881836
2022-04-13,OIH,279.8336181640625
2022-04-13,USO,78.419998168945312
2022-04-13,XES,75.279609680175781
2022-04-13,XLE,34.135166168212891
2022-04-13,XOP,127.62195587158203
2022-04-14,BNO,31.700000762939453
2022-04-14,OIH,283.96981811523438
2022-04-14,USO,79.569999694824219
2022-04-14,XES,76.5831298828125
2022-04-14,XLE,34.246677398681641
2022-04-14,XOP,127.92624664306641
2022-04-18,BNO,32.220001220703125
2022-04-18,OIH,289.98617553710938
2022-04-18,USO,80.410003662109375
2022-04-18,XES,78.428939819335938
2022-04-18,XLE,34.748470306396484
2022-04-18,XOP,130.35176086425781
2022-04-19,BNO,30.620000839233398
2022-04-19,OIH,286.60198974609375
2022-04-19,USO,76.860000610351562
2022-04-19,XES,77.211074829101562
2022-04-19,XLE,34.465412139892578
2022-04-19,XOP,128.32904052734375
2022-04-20,BNO,30.600000381469727
2022-04-20,OIH,282.61614990234375
2022-04-20,USO,77.239997863769531
2022-04-20,XES,76.706809997558594
2022-04-20,XLE,34.598358154296875
2022-04-20,XOP,130.08329772949219
2022-04-21,BNO,30.930000305175781
2022-04-21,OIH,269.70932006835938
2022-04-21,USO,78.120002746582031
2022-04-21,XES,72.758255004882812
2022-04-21,XLE,33.500408172607422
2022-04-21,XOP,124.42669677734375
2022-04-22,BNO,30.239999771118164
2022-04-22,OIH,263.533203125
2022-04-22,USO,76.30999755859375
2022-04-22,XES,70.531837463378906
2022-04-22,XLE,32.681240081787109
2022-04-22,XOP,119.27133178710938
2022-04-25,BNO,29.430000305175781
2022-04-25,OIH,248.72740173339844
2022-04-25,USO,74.650001525878906
2022-04-25,XES,67.17315673828125
2022-04-25,XLE,31.600444793701172
2022-04-25,XOP,116.97113037109375
2022-04-26,BNO,30.100000381469727
2022-04-26,OIH,248.80262756347656
2022-04-26,USO,76.459999084472656
2022-04-26,XES,66.687911987304688
2022-04-26,XLE,31.643327713012695
2022-04-26,XOP,115.67334747314453
2022-04-27,BNO,30.069999694824219
2022-04-27,OIH,250.74848937988281
2022-04-27,USO,76.370002746582031
2022-04-27,XES,67.306373596191406
2022-04-27,XLE,32.106533050537109
2022-04-27,XOP,117.36495208740234
2022-04-28,BNO,30.770000457763672
2022-04-28,OIH,256.75543212890625
2022-04-28,USO,78.080001831054688
2022-04-28,XES,69.161727905273438
2022-04-28,XLE,33.080104827880859
2022-04-28,XOP,121.11511993408203
2022-04-29,BNO,30.549999237060547
2022-04-29,OIH,247.94718933105469
2022-04-29,USO,77.160003662109375
2022-04-29,XES,66.754539489746094
2022-04-29,XLE,32.230911254882812
2022-04-29,XOP,117.97354888916016
2022-05-02,BNO,31.030000686645508
2022-05-02,OIH,247.99418640136719
2022-05-02,USO,78.379997253417969
2022-05-02,XES,66.5927734375
2022-05-02,XLE,32.745574951171875
2022-05-02,XOP,118.14362335205078
2022-05-03,BNO,30.200000762939453
2022-05-03,OIH,254.95054626464844
2022-05-03,USO,76.69000244140625
2022-05-03,XES,68.914337158203125
2022-05-03,XLE,33.663394927978516
2022-05-03,XOP,123.69276428222656
2022-05-04,BNO,31.639999389648438
2022-05-04,OIH,266.83273315429688
2022-05-04,USO,80.220001220703125
2022-05-04,XES,71.863868713378906
2022-05-04,XLE,35.061561584472656
2022-05-04,XOP,128.69598388671875
2022-05-05,BNO,31.770000457763672
2022-05-05,OIH,257.16903686523438
2022-05-05,USO,80.480003356933594
2022-05-05,XES,69.095115661621094
2022-05-05,XLE,34.534030914306641
2022-05-05,XOP,125.34857177734375
2022-05-06,BNO,32.409999847412109
2022-05-06,OIH,260.20538330078125
2022-05-06,USO,82.129997253417969
2022-05-06,XES,69.685020446777344
2022-05-06,XLE,35.563362121582031
2022-05-06,XOP,126.98648071289062
2022-05-09,BNO,30.139999389648438
2022-05-09,OIH,232.37057495117188
2022-05-09,USO,76.569999694824219
2022-05-09,XES,62.1875
2022-05-09,XLE,32.621192932128906
2022-05-09,XOP,113.88327026367188
2022-05-10,BNO,29.260000228881836
2022-05-10,OIH,233.21659851074219
2022-05-10,USO,74.529998779296875
2022-05-10,XES,62.20654296875
2022-05-10,XLE,32.917133331298828
2022-05-10,XOP,114.43820190429688
2022-05-11,BNO,30.659999847412109
2022-05-11,OIH,236.46919250488281
2022-05-11,USO,78.180000305175781
2022-05-11,XES,62.844028472900391
2022-05-11,XLE,33.358882904052734
2022-05-11,XOP,114.98416137695312
2022-05-12,BNO,30.989999771118164
2022-05-12,OIH,235.73594665527344
2022-05-12,USO,79.230003356933594
2022-05-12,XES,62.511005401611328
2022-05-12,XLE,33.500408172607422
2022-05-12,XOP,114.73357391357422
2022-05-13,BNO,31.950000762939453
2022-05-13,OIH,246.68751525878906
2022-05-13,USO,81.279998779296875
2022-05-13,XES,65.451026916503906
2022-05-13,XLE,34.645538330078125
2022-05-13,XOP,119.60250091552734
2022-05-16,BNO,32.770000457763672
2022-05-16,OIH,255.58979797363281
2022-05-16,USO,83.110000610351562
2022-05-16,XES,67.753547668457031
2022-05-16,XLE,35.559070587158203
2022-05-16,XOP,122.33232116699219
2022-05-17,BNO,31.920000076293945
2022-05-17,OIH,260.10195922851562
2022-05-17,USO,81.110000610351562
2022-05-17,XES,68.914337158203125
2022-05-17,XLE,35.970802307128906
2022-05-17,XOP,125.89454650878906
2022-05-18,BNO,31.290000915527344
2022-05-18,OIH,250.87071228027344
2022-05-18,USO,79.290000915527344
2022-05-18,XES,66.630828857421875
2022-05-18,XLE,35.048686981201172
2022-05-18,XOP,121.75054168701172
2022-05-19,BNO,31.860000610351562
2022-05-19,OIH,250.56051635742188
2022-05-19,USO,80.580001831054688
2022-05-19,XES,66.564231872558594
2022-05-19,XLE,34.920028686523438
2022-05-19,XOP,121.69687652587891
2022-05-20,BNO,32.279998779296875
2022-05-20,OIH,250.88954162597656
2022-05-20,USO,81.650001525878906
2022-05-20,XES,66.250244140625
2022-05-20,XLE,35.070140838623047
2022-05-20,XOP,122.42184448242188
2022-05-23,BNO,32.389999389648438
2022-05-23,OIH,263.627197265625
2022-05-23,USO,81.970001220703125
2022-05-23,XES,69.637466430664062
2022-05-23,XLE,35.996536254882812
2022-05-23,XOP,127.44292449951172
2022-05-24,BNO,32.409999847412109
2022-05-24,OIH,264.8116455078125
2022-05-24,USO,82
2022-05-24,XES,70.027549743652344
2022-05-24,XLE,36.133777618408203
2022-05-24,XOP,127.03122711181641
2022-05-25,BNO,32.590000152587891
2022-05-25,OIH,269.71871948242188
2022-05-25,USO,82.480003356933594
2022-05-25,XES,71.645034790039062
2022-05-25,XLE,36.880050659179688
2022-05-25,XOP,132.14183044433594
2022-05-26,BNO,33.319999694824219
2022-05-26,OIH,277.85012817382812
2022-05-26,USO,84.589996337890625
2022-05-26,XES,73.357673645019531
2022-05-26,XLE,37.287487030029297
2022-05-26,XOP,135.1580810546875
2022-05-27,BNO,33.770000457763672
2022-05-27,OIH,282.79476928710938
2022-05-27,USO,85.459999084472656
2022-05-27,XES,74.337669372558594
2022-05-27,XLE,37.969425201416016
2022-05-27,XOP,140.55506896972656
2022-05-31,BNO,33.939998626708984
2022-05-31,OIH,275.8665771484375
2022-05-31,USO,85.470001220703125
2022-05-31,XES,73.034172058105469
2022-05-31,XLE,37.398998260498047
2022-05-31,XOP,138.3980712890625
2022-06-01,BNO,33.889999389648438
2022-06-01,OIH,281.36587524414062
2022-06-01,USO,85.540000915527344
2022-06-01,XES,74.889518737792969
2022-06-01,XLE,38.008022308349609
2022-06-01,XOP,142.91798400878906
2022-06-02,BNO,34.479999542236328
2022-06-02,OIH,278.56451416015625
2022-06-02,USO,87.25
2022-06-02,XES,74.128349304199219
2022-06-02,XLE,37.887931823730469
2022-06-02,XOP,142.95376586914062
2022-06-03,BNO,35.430000305175781
2022-06-03,OIH,284.60906982421875
2022-06-03,USO,89.470001220703125
2022-06-03,XES,75.498435974121094
2022-06-03,XLE,38.389732360839844
2022-06-03,XOP,144.65431213378906
2022-06-06,BNO,34.880001068115234
2022-06-06,OIH,285.65252685546875
2022-06-06,USO,88.389999389648438
2022-06-06,XES,75.955169677734375
2022-06-06,XLE,38.346847534179688
2022-06-06,XOP,145.91627502441406
2022-06-07,BNO,35.389999389648438
2022-06-07,OIH,293.84970092773438
2022-06-07,USO,90.040000915527344
2022-06-07,XES,78.114959716796875
2022-06-07,XLE,39.491966247558594
2022-06-07,XOP,151.39389038085938
2022-06-08,BNO,36.290000915527344
2022-06-08,OIH,292.23284912109375
2022-06-08,USO,91.989997863769531
2022-06-08,XES,77.087371826171875
2022-06-08,XLE,39.577747344970703
2022-06-08,XOP,150.09609985351562
2022-06-09,BNO,35.939998626708984
2022-06-09,OIH,282.0897216796875
2022-06-09,USO,91.080001831054688
2022-06-09,XES,74.090286254882812
2022-06-09,XLE,38.70281982421875
2022-06-09,XOP,148.109130859375
2022-06-10,BNO,35.619998931884766
2022-06-10,OIH,273.50711059570312
2022-06-10,USO,90.129997253417969
2022-06-10,XES,71.806785583496094
2022-06-10,XLE,38.046627044677734
2022-06-10,XOP,145.60304260253906
2022-06-13,BNO,35.740001678466797
2022-06-13,OIH,254.81890869140625
2022-06-13,USO,90.360000610351562
2022-06-13,XES,65.831619262695312
2022-06-13,XLE,36.060871124267578
2022-06-13,XOP,136.52748107910156
2022-06-14,BNO,35.259998321533203
2022-06-14,OIH,249.47006225585938
2022-06-14,USO,88.449996948242188
2022-06-14,XES,65.060920715332031
2022-06-14,XLE,36.129493713378906
2022-06-14,XOP,135.49819946289062
2022-06-15,BNO,34.669998168945312
2022-06-15,OIH,244.356201171875
2022-06-15,USO,86.930000305175781
2022-06-15,XES,64.423431396484375
2022-06-15,XLE,35.331764221191406
2022-06-15,XOP,133.49333190917969
2022-06-16,BNO,34.830001831054688
2022-06-16,OIH,230.91349792480469
2022-06-16,USO,87.660003662109375
2022-06-16,XES,61.350223541259766
2022-06-16,XLE,33.341728210449219
2022-06-16,XOP,125.0174560546875
2022-06-17,BNO,33.119998931884766
2022-06-17,OIH,221.06178283691406
2022-06-17,USO,83.339996337890625
2022-06-17,XES,58.629039764404297
2022-06-17,XLE,31.518953323364258
2022-06-17,XOP,115.91499328613281
2022-06-21,BNO,33.450000762939453
2022-06-21,OIH,231.64671325683594
2022-06-21,USO,84.050003051757812
2022-06-21,XES,60.966350555419922
2022-06-21,XLE,33.151821136474609
2022-06-21,XOP,120.67520904541016
2022-06-22,BNO,32.270000457763672
2022-06-22,OIH,219.792724609375
2022-06-22,USO,80.879997253417969
2022-06-22,XES,57.166080474853516
2022-06-22,XLE,31.824705123901367
2022-06-22,XOP,113.4453125
2022-06-23,BNO,31.760000228881836
2022-06-23,OIH,208.0703125
2022-06-23,USO,78.980003356933594
2022-06-23,XES,54.089668273925781
2022-06-23,XLE,30.645044326782227
2022-06-23,XOP,108.52934265136719
2022-06-24,BNO,32.650001525878906
2022-06-24,OIH,215.08308410644531
2022-06-24,USO,81.269996643066406
2022-06-24,XES,56.146961212158203
2022-06-24,XLE,31.048393249511719
2022-06-24,XOP,109.83486938476562
2022-06-27,BNO,33.290000915527344
2022-06-27,OIH,223.28030395507812
2022-06-27,USO,82.930000305175781
2022-06-27,XES,58.728107452392578
2022-06-27,XLE,31.959157943725586
2022-06-27,XOP,114.85887145996094
2022-06-28,BNO,34.069999694824219
2022-06-28,OIH,228.07453918457031
2022-06-28,USO,84.720001220703125
2022-06-28,XES,59.756748199462891
2022-06-28,XLE,32.822212219238281
2022-06-28,XOP,117.88410186767578
2022-06-29,BNO,33.479999542236328
2022-06-29,OIH,224.004150390625
2022-06-29,USO,82.949996948242188
2022-06-29,XES,58.709049224853516
2022-06-29,XLE,31.681589126586914
2022-06-29,XOP,111.66259765625
2022-06-30,BNO,32.740001678466797
2022-06-30,OIH,218.65528869628906
2022-06-30,USO,80.349998474121094
2022-06-30,XES,56.842243194580078
2022-06-30,XLE,31.013692855834961
2022-06-30,XOP,107.57495880126953
2022-07-01,BNO,33.340000152587891
2022-07-01,OIH,217.74342346191406
2022-07-01,USO,81.669998168945312
2022-07-01,XES,56.699375152587891
2022-07-01,XLE,31.477752685546875
2022-07-01,XOP,108.87145233154297
2022-07-05,BNO,30.819999694824219
